,OBJECT_TYPE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,LAUNCH_YEAR,SMA,e,n
46645,"""PAYLOAD""","""""",109.8,87.89,1219.0,1216.0,"""LARGE""","""2020""",7595500.0,0.00019748535316963992,0.0009537318316908904
46646,"""PAYLOAD""","""""",109.8,87.89,1219.0,1216.0,"""LARGE""","""2020""",7595500.0,0.00019748535316963992,0.0009537318316908904
46647,"""PAYLOAD""","""""",109.8,87.89,1219.0,1216.0,"""LARGE""","""2020""",7595500.0,0.00019748535316963992,0.0009537318316908904
46648,"""PAYLOAD""","""""",109.81,87.89,1219.0,1216.0,"""LARGE""","""2020""",7595500.0,0.00019748535316963992,0.0009536449787784333
46649,"""PAYLOAD""","""""",109.81,87.89,1219.0,1216.0,"""LARGE""","""2020""",7595500.0,0.00019748535316963992,0.0009536449787784333
46650,"""PAYLOAD""","""""",109.8,87.89,1219.0,1216.0,"""LARGE""","""2020""",7595500.0,0.00019748535316963992,0.0009537318316908904
46651,"""PAYLOAD""","""""",109.8,87.89,1219.0,1216.0,"""LARGE""","""2020""",7595500.0,0.00019748535316963992,0.0009537318316908904
46652,"""PAYLOAD""","""""",109.8,87.89,1219.0,1216.0,"""MEDIUM""","""2020""",7595500.0,0.00019748535316963992,0.0009537318316908904
46653,"""PAYLOAD""","""""",109.81,87.89,1219.0,1216.0,"""LARGE""","""2020""",7595500.0,0.00019748535316963992,0.0009536449787784333
46654,"""PAYLOAD""","""""",109.8,87.89,1219.0,1216.0,"""MEDIUM""","""2020""",7595500.0,0.00019748535316963992,0.0009537318316908904
46655,"""PAYLOAD""","""""",109.81,87.89,1219.0,1216.0,"""LARGE""","""2020""",7595500.0,0.00019748535316963992,0.0009536449787784333
46656,"""PAYLOAD""","""""",109.81,87.89,1219.0,1216.0,"""LARGE""","""2020""",7595500.0,0.00019748535316963992,0.0009536449787784333
46657,"""PAYLOAD""","""""",96.64,35.0,602.0,594.0,"""LARGE""","""2020""",6976000.0,0.0005733944954128441,0.0010836067375792609
46658,"""PAYLOAD""","""""",96.64,35.0,600.0,596.0,"""LARGE""","""2020""",6976000.0,0.00028669724770642203,0.0010836067375792609
46659,"""PAYLOAD""","""""",96.64,35.0,599.0,596.0,"""LARGE""","""2020""",6975500.0,0.00021503834850548347,0.0010836067375792609
46661,"""PAYLOAD""","""""",624.76,26.5,35460.0,201.0,"""""","""2020""",24208500.0,0.7282359501827871,0.00016761597272498202
46666,"""PAYLOAD""","""""",92.28,59.81,400.0,372.0,"""MEDIUM""","""2020""",6764000.0,0.0020697811945594325,0.001134804455132854
46668,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46669,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46670,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46671,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46672,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46673,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46674,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46675,"""PAYLOAD""","""""",95.51,53.06,545.0,542.0,"""LARGE""","""2020""",6921500.0,0.00021671602976233476,0.0010964271293022695
46676,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46677,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46678,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46679,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46680,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46681,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46682,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46683,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46684,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46685,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46686,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46687,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46688,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46689,"""PAYLOAD""","""""",95.46,53.0,542.0,540.0,"""LARGE""","""2020""",6919000.0,0.00014452955629426219,0.0010970014154584097
46690,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46691,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46692,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46693,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46694,"""PAYLOAD""","""""",95.59,53.05,551.0,544.0,"""LARGE""","""2020""",6925500.0,0.0005053786730199986,0.0010955095210760514
46695,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46696,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46697,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46698,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46699,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46700,"""PAYLOAD""","""""",94.66,53.05,503.0,501.0,"""LARGE""","""2020""",6880000.0,0.00014534883720930232,0.0011062725028487194
46701,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46702,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46703,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46704,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46705,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46710,"""PAYLOAD""","""""",94.89,53.06,514.0,512.0,"""LARGE""","""2020""",6891000.0,0.00014511681903932666,0.0011035910540590135
46711,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46712,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46713,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46714,"""PAYLOAD""","""""",95.02,53.0,522.0,517.0,"""LARGE""","""2020""",6897500.0,0.0003624501631025734,0.001102081194692273
46715,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46716,"""PAYLOAD""","""""",91.63,53.06,358.0,352.0,"""LARGE""","""2020""",6733000.0,0.0004455666122085252,0.0011428544703662533
46717,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46718,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46719,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46720,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46721,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46722,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46723,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46724,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46725,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46726,"""PAYLOAD""","""""",94.54,53.05,497.0,495.0,"""LARGE""","""2020""",6874000.0,0.00014547570555717196,0.001107676698959803
46727,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46728,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46729,"""PAYLOAD""","""""",93.53,53.06,448.0,446.0,"""LARGE""","""2020""",6825000.0,0.00014652014652014652,0.0011196381387753637
46730,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46731,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46737,"""PAYLOAD""","""""",95.93,97.5,571.0,556.0,"""MEDIUM""","""2020""",6941500.0,0.001080458114240438,0.001091626760342539
46738,"""PAYLOAD""","""""",95.93,97.56,571.0,555.0,"""MEDIUM""","""2020""",6941000.0,0.0011525716755510734,0.001091626760342539
46741,"""PAYLOAD""","""""",91.05,45.03,330.0,323.0,"""""","""2020""",6704500.0,0.0005220374375419494,0.0011501345976898383
46746,"""PAYLOAD""","""""",94.04,35.04,478.0,467.0,"""MEDIUM""","""2020""",6850500.0,0.00080286110502883,0.0011135660901707759
46747,"""PAYLOAD""","""""",94.04,35.04,478.0,467.0,"""LARGE""","""2020""",6850500.0,0.00080286110502883,0.0011135660901707759
46751,"""PAYLOAD""","""""",94.35,97.36,496.0,478.0,"""MEDIUM""","""2020""",6865000.0,0.0013109978150036416,0.0011099073144638025
46752,"""PAYLOAD""","""""",94.52,97.36,503.0,487.0,"""LARGE""","""2020""",6873000.0,0.0011639749745380474,0.0011079110782867094
46757,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46758,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46759,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46760,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46761,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46762,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46763,"""PAYLOAD""","""""",95.64,53.0,551.0,548.0,"""LARGE""","""2020""",6927500.0,0.00021652832912306028,0.0010949367954795042
46764,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46765,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46766,"""PAYLOAD""","""""",95.64,53.0,551.0,549.0,"""LARGE""","""2020""",6928000.0,0.0001443418013856813,0.0010949367954795042
46767,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46768,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46769,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46770,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46771,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46772,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46773,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46774,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46775,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46776,"""PAYLOAD""","""""",95.59,53.06,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46777,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46778,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46779,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46780,"""PAYLOAD""","""""",95.58,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010956241381006463
46781,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46782,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46783,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46784,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46785,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46786,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46787,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46788,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46789,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46790,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46791,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46793,"""PAYLOAD""","""""",91.72,53.0,362.0,355.0,"""LARGE""","""2020""",6736500.0,0.0005195576337860907,0.0011417330475322696
46798,"""PAYLOAD""","""""",95.58,53.06,548.0,545.0,"""LARGE""","""2020""",6924500.0,0.00021662213878258357,0.0010956241381006463
46799,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46800,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46801,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46802,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46804,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46805,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46806,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46807,"""PAYLOAD""","""""",95.57,53.05,547.0,545.0,"""LARGE""","""2020""",6924000.0,0.00014442518775274407,0.001095738779111225
46808,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46809,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46810,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46811,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46812,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46813,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46814,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46815,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46816,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46817,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46818,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2020""",6925500.0,0.00021659085986571366,0.0010955095210760514
46819,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46820,"""PAYLOAD""","""""",100.4,98.49,786.0,769.0,"""LARGE""","""2020""",7155500.0,0.001187897421563832,0.0010430254493990017
46822,"""PAYLOAD""","""""",96.47,97.72,601.0,578.0,"""""","""2020""",6967500.0,0.0016505202726946537,0.0010855162757298618
46823,"""PAYLOAD""","""""",96.48,97.73,599.0,581.0,"""""","""2020""",6968000.0,0.0012916188289322618,0.0010854037636780656
46824,"""PAYLOAD""","""""",96.53,97.72,601.0,584.0,"""""","""2020""",6970500.0,0.0012194247184563517,0.0010848415530887784
46825,"""PAYLOAD""","""""",96.5,97.73,601.0,581.0,"""SMALL""","""2020""",6969000.0,0.0014349261013057828,0.001085178809530153
46826,"""PAYLOAD""","""""",96.55,97.72,603.0,584.0,"""SMALL""","""2020""",6971500.0,0.0013626909560352865,0.0010846168318970459
46829,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46830,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46831,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46832,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46833,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46834,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46835,"""PAYLOAD""","""""",95.59,53.05,548.0,547.0,"""LARGE""","""2020""",6925500.0,7.219695328857122e-05,0.0010955095210760514
46836,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46837,"""PAYLOAD""","""""",92.54,53.06,400.0,397.0,"""LARGE""","""2020""",6776500.0,0.00022135320593226593,0.0011316161132446485
46838,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46839,"""PAYLOAD""","""""",91.96,53.05,374.0,367.0,"""LARGE""","""2020""",6748500.0,0.0005186337704675113,0.0011387533179606326
46840,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46842,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46843,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46844,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46845,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46846,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46847,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46848,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
46849,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2020""",6925000.0,0.0001444043321299639,0.0010955095210760514
